tpnc,ean,nazev,znacka,cena_kc,jednotkova_cena,jednotka,energie_kj,energie_kcal,tuky_g,nasycene_mk_g,sacharidy_g,cukry_g,bilkoviny_g,sul_g,vlaknina_g
100579663,08592809002658,Ovocňák Raw ovocné plátky jablko & jahoda 20g,OTHER,33.9,1695,kg,1391.0,327.5,0.51,0.09,79.11,68.0,1.62,0.01,12.0
100864441,05051007165709,Tesco Kokosové kostky v mléčné čokoládě 120g,TESCO,49.9,415.83,kg,2344.0,563.0,36.0,25.0,52.0,43.0,5.3,0.15,4.7
100547254,05051007145459,Tesco Sušené kokosové plátky se šlupkou 100g,TESCO,45.9,459,kg,2884.0,700.0,68.0,63.0,7.5,6.8,7.3,0.05,14.0
100600604,05051007149181,Tesco Zpracované banánové plátky v bílé čokoládě a mléčné čokoládě 120g,TESCO STANDARD,49.9,415.83,kg,2360.0,565.0,34.0,25.0,60.0,35.0,3.9,0.09,1.9
100862928,05051007165754,Tesco Rozinky v mléčné čokoládě 120g,TESCO,39.9,332.5,kg,1652.0,393.0,13.0,7.8,64.0,63.0,4.0,0.09,1.9
100700325,05051007158466,Tesco Sušené mango kousky 100g,TESCO,59.9,599,kg,1352.0,319.0,0.6,0.3,71.0,57.0,3.0,0.13,9.0
100871271,08595685540832,George and Stephen Sušené dračí ovoce přislazené 50g,OTHER,41.9,838,kg,1546.0,369.0,1.96,0.78,80.03,64.22,3.62,43.6,
100879623,05051007169301,"Tesco Směs rozinek, meruňkových kostek a kandovaných klikev v hořké čokoládě 120g",TESCO,47.9,399.17,kg,1881.0,450.0,21.0,13.0,57.0,52.0,4.7,0.02,6.9
100879624,05051007169264,Tesco Rozinky v hořké čokoládě 120g,TESCO STANDARD,41.9,349.17,kg,1802.0,430.0,19.0,12.0,58.0,56.0,4.4,0.03,4.8
100879626,05051007169295,Tesco Meruňkové kostky v bílé čokoládě 120g,TESCO STANDARD,47.9,399.17,kg,2055.0,492.0,27.0,17.0,54.0,51.0,5.5,0.11,5.5
100991246,04008258276006,Seeberger Sušené mango 100g,OTHER,99.9,999,kg,1380.0,326.0,0.9,0.4,71.0,54.0,2.8,0.14,
100991247,04008258290019,Seeberger Měkké fíky 200g,OTHER,109.9,549.5,kg,1128.0,267.0,1.3,0.2,55.0,55.0,3.5,0.1,
100991248,04008258423011,Seeberger Směs sušeného ovoce 200g,OTHER,79.9,399.5,kg,1729.0,412.0,15.0,7.3,59.0,53.0,5.4,0.22,
100991250,04008258016008,Seeberger Směs slazených sušených brusinek v hořce-sladké polevě 150g,OTHER,109.9,732.67,kg,2292.0,551.0,38.0,10.0,37.0,29.0,12.0,0.37,
100991252,04008258291016,Seeberger Vypeckované měkké švestky 200g,OTHER,99.9,499.5,kg,975.0,230.0,0.5,0.1,52.0,28.0,2.8,0.02,
100994432,04008258293003,Seeberger Měkké datle vypeckované 200g,OTHER,79.9,399.5,kg,1072.0,253.0,0.5,0.1,57.0,55.0,1.6,0.08,
105022484,05059944692999,Tesco Kandované klikvy v hořké čokoládě 120g,TESCO,49.9,415.83,kg,1856.0,443.0,18.0,11.0,64.0,59.0,3.1,0.05,6.1
105042552,08594216390168,George and Stephen Sušené plátky ananasu přislazené cukrem 50g,George and Stephen,41.9,838,kg,1230.0,295.0,0.1,0.1,73.0,69.0,0.8,0.11,6.33
111237140,05059944697925,Tesco Pomerančová kůra kandovaná 100g,TESCO,31.9,319,kg,1027.0,284.0,0.5,0.1,71.0,62.0,0.5,0.36,6.0
111272572,05059944699608,Tesco Sušené jablečné lupínky s jahodovou příchutí 20g,TESCO,29.9,1495,kg,1460.0,345.0,3.6,15.0,70.0,70.0,1.8,0.1,13.0
220322868,08595685540016,George and Stephen Sušené mango plátky přislazené cukrem 40g,George and Stephen,41.9,1047.5,kg,1380.0,331.0,0.45,0.15,76.2,64.3,1.45,0.14,5.99
220322887,08595685540429,George and Stephen Sušené plátky papáji přislazené 50g,George and Stephen,41.9,838,kg,1414.0,338.0,0.18,0.0,83.2,81.5,0.81,14.0,
100241823,05051007115544,Tesco Mandle jádra blanšírovaná plátky 100g,TESCO,39.9,399,kg,2647.0,639.0,55.0,5.0,14.0,5.0,22.0,0.03,
100241447,05051007163804,Tesco Vlašské ořechy mletá jádra 200g,TESCO,84.9,424.5,kg,2843.0,689.0,65.0,6.1,7.0,2.6,15.0,0.01,6.7
100547294,05051007115674,Tesco Kešu ořechy jádra nepražená 200g,TESCO,49.9,249.5,kg,2440.0,589.0,46.0,8.7,19.0,5.0,20.0,0.12,8.0
100396843,05051007115469,Tesco Lískové ořechy jádra 200g,TESCO,86.9,434.5,kg,2861.0,692.0,64.0,4.6,13.0,4.3,16.0,0.1,
100547274,05051007115629,Tesco Mandle jádra blanšírovaná mletá 200g,TESCO,44.9,224.5,kg,2647.0,639.0,55.0,5.0,14.0,5.0,22.0,0.03,
100547267,05051007076104,Tesco Pistácie ve skořápce pražené solené 200g,TESCO,64.9,324.5,kg,2460.0,593.0,47.0,6.0,12.0,5.3,25.0,0.84,8.7
100489324,05051007116268,Tesco Pekanové ořechy jádra 150g,TESCO,93.9,626,kg,3055.0,740.0,72.0,6.0,14.0,4.0,9.0,0.02,
100547191,05051007115810,Tesco Ořechový mix 200g,TESCO,79.9,399.5,kg,2692.0,650.0,55.0,5.6,18.0,4.2,17.0,0.01,7.7
100579610,05051007115834,Tesco Arašídy jádra pražená nesolená blanšírovaná 200g,TESCO,32.9,164.5,kg,2567.0,620.0,50.0,6.5,19.0,5.9,27.0,0.03,
100396842,05051007163811,Tesco Mandle jádra neloupaná 200g,TESCO,74.9,374.5,kg,2590.0,626.0,54.0,3.9,6.9,5.4,25.0,0.18,6.8
100547268,05051007165938,Tesco Pistácie ve skořápce pražené nesolené 200g,TESCO,64.9,324.5,kg,2599.0,628.0,52.0,6.0,15.0,7.0,20.0,0.03,10.0
100691977,05051007165792,Tesco Směs nepražených jader skořápkových plodů 100g,TESCO,44.9,449,kg,2638.0,638.0,57.0,6.1,8.0,4.3,20.0,0.01,8.8
100547270,05051007115537,Tesco Pistácie jádra nesolená 100g,TESCO,99.9,999,kg,2515.0,607.0,49.0,8.0,18.0,6.1,26.0,0.09,7.5
105009539,05059944691633,Tesco Mandle jádra pražená v hořké čokoládě 120g,TESCO,59.9,499.17,kg,2335.0,562.0,38.0,18.0,40.0,37.0,10.0,0.06,8.0
100547300,05051007165723,Tesco Arašídy loupané pražené v mléčné čokoládě 500g,BUSH,114.9,229.8,kg,2448.0,589.0,41.0,13.0,36.0,29.0,16.0,0.3,5.2
100883389,00000003493304,Tesco Kešu ořechy jádra nepražená 60g,TESCO STANDARD,29.9,498.33,kg,2414.0,581.0,,7.8,,5.9,18.2,,3.3
100883390,00000003493311,Tesco Pistácie ve skořápce pražené 50g,TESCO STANDARD,29.9,598,kg,2440.0,589.0,,5.6,,7.7,21.0,,10.0
100862926,05051007165730,Tesco Lískové ořechy jádra pražená v mléčné čokoládě a skořici 120g,TESCO,56.9,474.17,kg,2449.0,588.0,40.0,18.0,47.0,44.0,8.2,0.08,3.8
100883388,00000003493298,Tesco Mandle jádra neloupaná 60g,TESCO STANDARD,29.9,498.33,kg,2461.0,595.0,,3.8,,4.4,21.0,,13.0
100862925,05051007165761,Tesco Kešu ořechy jádra pražená v mléčné čokoládě 120g,TESCO,56.9,474.17,kg,2350.0,564.0,37.0,17.0,47.0,40.0,9.7,0.08,2.1
100862927,05051007165747,Tesco Mandle jádra pražená v mléčné čokoládě 120g,TESCO,59.9,499.17,kg,2361.0,567.0,37.0,16.0,47.0,47.0,10.0,0.12,2.9
100864440,05051007165693,Tesco Lískové ořechy jádra pražená v mléčné čokoládě 120g,TESCO,56.9,474.17,kg,2382.0,572.0,38.0,16.0,48.0,45.0,7.9,0.13,3.2
100579598,08586018185714,Dr. Ensa Kaštany pečené loupané 100g,OTHER,35.9,359,kg,790.0,187.0,1.0,0.0,37.0,6.0,4.0,0.0,
100864442,05051007165716,Tesco Arašídy loupané pražené v mléčné čokoládě 120g,TESCO,32.9,274.17,kg,2448.0,589.0,41.0,13.0,36.0,29.0,16.0,0.3,5.2
100879621,05051007169271,Tesco Mandle jádra pražená v bílé čokoládě s karamelem 120g,TESCO,63.9,532.5,kg,2337.0,561.0,38.0,16.0,41.0,39.0,12.0,0.72,3.7
100879625,05051007169288,Tesco Mandle jádra pražená v bílé čokoládě a kokosu 120g,TESCO STANDARD,63.9,532.5,kg,2373.0,570.0,38.0,19.0,47.0,47.0,8.1,0.09,3.8
100989708,05051007175715,"Tesco Lískové ořechy jádra blanšírovaná pražená, sekaná 100g",TESCO STANDARD,74.9,749,kg,2705.0,646.0,62.0,4.5,18.0,4.9,15.0,0.01,9.4
101008949,00000003493427,"Tesco Směs sušeného ovoce, jader makadamových ořechů a kokosových plátků 55g",TESCO STANDARD,29.9,543.64,kg,1882.0,452.0,,12.0,,36.0,6.0,,8.5
105025752,05059944693026,Tesco Mandle jádra pražená v mléčné čokoládě a skořici 120g,TESCO,59.9,499.17,kg,2377.0,571.0,38.0,17.0,46.0,42.0,9.3,0.17,3.8
105443313,05051007171526,Tesco Mandle jádra loupaná 200g,TESCO,74.9,374.5,kg,2524.0,610.0,52.0,4.3,6.0,3.9,26.0,0.01,8.3
111271949,05059944699189,Tesco Mandle jádra loupaná pražená 60g,TESCO,29.9,498.33,kg,2550.0,617.0,,3.9,,4.9,26.0,,9.9
100396892,05051007116046,Tesco Slunečnicová semena loupaná 200g,TESCO,24.9,124.5,kg,2676.0,646.0,52.0,4.5,20.0,2.6,21.0,0.1,6.9
100579613,05051007165945,Tesco Semena chia 100g,TESCO,25.9,259,kg,1844.0,447.0,31.0,4.0,8.0,0.8,17.0,0.04,34.0
100396861,05051007163774,Tesco Sezam 200g,TESCO,25.9,129.5,kg,2580.0,625.0,55.0,9.0,4.7,0.5,22.0,0.14,11.0
100396863,05051007163767,Tesco Len 200g,TESCO,19.9,99.5,kg,2240.0,544.0,45.0,4.8,1.9,0.9,22.0,0.28,21.0
100547221,05051007158817,Tesco Semena chia 250g,TESCO,57.9,231.6,kg,1741.0,423.0,29.0,3.4,0.8,0.5,20.0,0.01,39.0
100489368,05051007163781,Tesco Slunečnice semena loupaná pražená 100g,TESCO,16.9,169,kg,2610.0,632.0,56.0,5.4,3.5,3.1,24.0,0.05,7.7
100603512,05051007165907,Tesco Konopná semena loupaná 100g,TESCO,39.9,399,kg,2501.0,604.0,52.0,4.0,1.0,1.0,32.0,0.01,2.0
100579611,05051007116053,Tesco Goji 200g,TESCO,99.9,499.5,kg,1450.0,344.0,4.5,0.9,60.0,57.0,12.0,0.73,7.5
100489362,05051007163798,Tesco Tykev semena bezslupkatá pražená 60g,TESCO,34.9,581.67,kg,2410.0,580.0,46.0,8.6,3.2,3.1,35.0,0.03,4.9
100242179,05051007165884,Tesco Slunečnicová semena pražená neloupaná 200g,TESCO,23.9,119.5,kg,2557.0,620.0,56.0,6.0,4.0,4.0,17.0,0.2,16.0
100691979,05051007165815,"Tesco Směs nepražených jader kešu ořechů, rozinek, sušených plodů kustovnice čínské a moruše 100g",TESCO,44.9,449,kg,1623.0,387.0,14.0,,50.0,47.0,11.0,0.12,7.5
100547192,05051007115957,Tesco Mix ořechů a sušeného ovoce 200g,TESCO,79.9,399.5,kg,2170.0,521.0,34.0,4.1,35.0,27.0,16.0,0.02,5.6
100691978,05051007165808,Tesco Směs nepražených jader kešu ořechů a kandovaných klikev 100g,TESCO,44.9,449,kg,1870.0,447.0,22.0,3.7,52.0,38.0,9.3,0.02,3.8
100865037,05051007165822,Tesco Směs kousků sušeného ananasu a nepražených jader skořápkových plodů 100g,TESCO,44.9,449,kg,1955.0,468.0,25.0,3.2,45.0,26.0,14.0,0.08,5.2
100579623,05051007115902,Tesco Směs proslazených klikev a jader kešu ořechů 200g,TESCO,79.9,399.5,kg,1200.0,286.0,10.0,1.9,43.0,37.0,4.0,0.05,3.9
100489366,05051007115964,Tesco Směs sušeného a kandovaného ovoce s jádry skořápkových plodů a kokosovými lupínky 200g,TESCO,79.9,399.5,kg,1965.0,470.0,23.0,8.7,56.0,44.0,6.1,0.13,6.7
100579606,05051007115735,Tesco Směs ovoce a skořápkových plodů 200g,TESCO,79.9,399.5,kg,2051.0,493.0,32.0,2.6,43.0,33.0,11.0,0.08,
100501337,05051007115919,"Tesco Směs rozinek, arašídů a jader skořápkových plodů 200g",TESCO,79.9,399.5,kg,2031.0,487.0,29.6,3.9,37.9,27.7,13.4,0.04,7.8
100882856,00000003493380,"Tesco Směs skořápkových plodů, rozinek a proslazených krájených klikví 55g",TESCO STANDARD,29.9,543.64,kg,1940.0,464.0,,2.9,,34.0,11.0,,6.8
100883392,00000003493373,Tesco Směs pražených skořápkových plodů 55g,TESCO STANDARD,29.9,543.64,kg,2607.0,630.0,,5.7,,4.9,18.0,,8.1
100991245,04008258158005,Seeberger Směs pražených a solených ořechových jader 150g,OTHER,89.9,599.33,kg,2292.0,551.0,38.0,10.0,37.0,29.0,12.0,0.37,
100991251,04008258051030,Seeberger Směs skořápkových plodů a sušeného ovoce 150g,OTHER,99.9,666,kg,1999.0,479.0,27.0,4.9,44.0,36.0,11.0,0.02,
101008945,00000003493434,"Tesco Směs jader skořápkových plodů, sójových bobů edamame a dýňových semen 50g",TESCO STANDARD,29.9,598,kg,2381.0,574.0,,7.2,,4.7,30.0,,9.4
101008947,00000003493458,Tesco Směs sušeného ovoce a dýňových semen 40g,TESCO STANDARD,29.9,747.5,kg,1327.0,315.0,,0.9,,51.0,9.3,,9.5
101008948,00000003493410,"Tesco Směs rozinek, jader skořápkových plodů a kokosových plátků 50g",TESCO STANDARD,29.9,598,kg,2138.0,515.0,,16.0,,27.0,11.0,,8.7
101008950,00000003493441,"Tesco Směs sušeného ovoce, jader skořápkových plodů a dýňových semen 60g",TESCO STANDARD,29.9,498.33,kg,2112.0,508.0,,4.8,,20.0,19.0,,9.4
105131807,08595606211278,Bohemia Studentský mix 50g,Bohemia,35.9,718,kg,2242.0,539.0,37.0,4.5,32.0,20.0,16.0,0.07,6.4
105162329,05059944695822,"Tesco Směs rozinek, pražených loupaných arašídů a jader skořápkových plodů 200g",TESCO,64.9,324.5,kg,2090.0,502.0,31.0,4.5,38.0,27.0,15.0,0.09,5.9
111271942,05059944699141,Tesco Směs skořápkových plodů a zlatých rozinek 60g,TESCO,29.9,498.33,kg,2180.0,523.0,,4.1,,31.0,13.0,,6.1
111271943,05059944699158,Tesco Směs jader skořápkových plodů a rozinek 60g,TESCO,29.9,498.33,kg,2040.0,490.0,,4.1,,25.0,16.0,,8.1
111271945,05059944699165,Tesco Směs jader mandlí a pražených jader ořechů 60g,TESCO,29.9,498.33,kg,2480.0,600.0,,6.4,,5.3,25.0,,10.0
111271948,05059944699172,Tesco Směs pražených arašídů a rozinek 60g,TESCO,29.9,498.33,kg,1840.0,440.0,,3.4,,33.0,15.0,,6.6
100396844,05051007115575,Tesco Kokos strouhaný 200g,TESCO,39.9,199.5,kg,2752.0,668.0,64.0,60.0,6.6,6.5,7.3,0.13,18.0
100241425,05051007115551,Tesco Mandle jádra blanšírovaná sekaná 100g,TESCO,39.9,399,kg,2647.0,639.0,55.0,5.0,14.0,5.0,22.0,0.03,
100241612,05051007115650,Tesco Vlašské ořechy jádra 200g,TESCO,83.9,419.5,kg,2954.0,715.0,65.0,6.0,14.0,1.0,15.0,0.03,7.0
111271557,08595686700990,Lagris Mák mletý termostabilizovaný 200g,Lagris,49.9,249.5,kg,1940.0,464.0,30.0,3.5,17.0,3.0,22.0,0.02,18.0
218050184,08593807204716,"Olma Selské čerstvé mléko plnotučné 3,9% 1l",Olma,42.9,42.9,litre,279.0,66.0,3.9,2.5,4.6,4.6,3.3,0.1,
211102996,08593807234713,"Olma Čerstvé mléko polotučné 1,5% 1l",Olma,34.9,34.9,litre,188.0,45.0,1.5,0.9,4.6,4.6,3.2,0.1,
219039270,08593803222301,"Madeta Jihočeské čerstvé mléko polotučné 1,5% 1l",Madeta,29.9,29.9,litre,192.0,46.0,1.5,1.0,4.8,4.8,3.2,0.1,
105008105,08593803222448,"Madeta Jihočeské čerstvé mléko plnotučné 3,5% 1l",Madeta,33.9,33.9,litre,266.0,64.0,3.5,2.3,4.8,4.8,3.2,0.1,
218131111,08593803224206,"Madeta Jihočeské trvanlivé mléko polotučné 1,5% 1l",Madeta,24.9,24.9,litre,192.0,46.0,1.5,1.0,4.8,4.8,3.2,0.1,
218131135,08593803224015,"Madeta Jihočeské trvanlivé mléko plnotučné 3,5% 1l",Madeta,27.9,27.9,litre,266.0,64.0,3.5,2.3,4.8,4.8,3.2,0.1,
220073749,08594166900097,"Pragolaktos Trvanlivé mléko polotučné 1,5% 0,5l",Pragolaktos,13.9,27.8,litre,195.0,46.0,1.5,0.9,4.9,4.9,3.3,0.1,
205122634,08594006841115,Tatra Piknik Zahuštěné slazené plnotučné mléko 75g,Tatra,32.9,438.67,kg,1355.0,321.0,8.0,5.3,55.0,55.0,7.5,0.25,
219499395,08594006842617,Tatra Mléko do kávy 500g,Tatra,31.9,63.8,kg,284.0,68.0,4.0,2.6,4.7,4.7,3.3,0.1,
219499364,08594006845717,Tatra Professional Lascato Cappuccino mléko 1l,Tatra,49.9,49.9,litre,266.0,64.0,3.5,2.3,4.7,4.7,3.3,0.1,
120092266,08594006841214,Tatra Piknik Zahuštěné slazené plnotučné mléko 150g,Tatra,46.9,312.67,kg,1355.0,321.0,8.0,5.3,55.0,55.0,7.5,0.25,
215445167,08595002033320,ACTIMEL Jahoda 8x100g,Actimel,129.9,162.38,kg,,74,1.5,1.0,11.5,11.9,2.8,0.1,
219623776,08595002100749,ACTIMEL Lesní Plody 8x100g,Actimel,129.9,162.38,kg,,74,1.5,1.0,11.5,11.9,2.8,0.1,
220290594,05990031646849,ACTIMEL Kids Broskev 8x100g,Actimel,129.9,162.38,kg,,74,1.5,0.9,11.5,8.5,2.8,0.1,
218019020,08595002109629,ACTIVIA Nápoj Lesní plody 280g,Activia,21.9,78.21,kg,,92,3.0,0.5,11.0,10.0,4.2,0.11,
210571069,08595002011137,ACTIMEL Bílý 8x100g,Actimel,129.9,162.38,kg,,70,1.6,1.0,9.5,10.8,3.2,0.1,
220101643,05051007126373,Tesco Kefírové mléko jahodové 450g,TESCO,27.9,62,kg,288.0,68.0,0.9,0.6,12.2,11.8,2.8,0.1,0.0
220314393,08595002109766,ACTIVIA Nápoj bez přidaného cukru broskev/ananas/banán 270g,Activia,21.9,78.21,kg,,89,0.3,0.3,23.0,6.1,1.1,0.11,
130851494,05997536134314,ACTIMEL Kids Jahoda - Banán 4x100g,Actimel,83.9,209.75,kg,,89,0.3,1.0,23.0,9.9,1.1,0.1,
207174631,08594003024139,Mlékárna Valašské Meziříčí Kefírové mléko nízkotučné 500g,Mlékárna Valašské Meziříčí,25.9,51.8,kg,165.0,39.0,1.1,0.7,4.1,4.1,3.2,0.1,
130851471,08595002109636,ACTIVIA Nápoj Malina - Granátové jablko 280g,Activia,21.9,78.21,kg,254,60.0,0.8,0.5,10,10,3,0.11,0
220329184,05051007154840,Tesco Kefírové mléko 950g,TESCO,29.9,31.47,kg,165.0,39.0,1.1,0.7,4.1,4.1,3.2,0.1,
220101644,05051007126526,Tesco Kefírové mléko meruňkové 450g,TESCO,27.9,62,kg,288.0,68.0,0.9,0.6,12.2,11.8,2.8,0.1,0.0
220334289,04025500276461,Müller Müllermilch Zero mléčný nápoj s jahodovou příchutí 400g,Müller,19.9,49.75,kg,200.0,47.0,1.5,1.0,5.0,4.9,3.5,0.13,
220314392,08595002109643,ACTIVIA Nápoj Borůvka 280g,Activia,21.9,78.21,kg,,57,0.3,0.5,14.0,10.0,0.7,0.11,
220334295,08595002109759,ACTIVIA Nápoj bez přidaného cukru jablko/třešeň/banán 270g,Activia,21.9,81.11,kg,,89,0.3,0.3,23.0,5.7,1.1,0.11,
216991687,04014500042145,Zott Monte Mléčný nápoj čokoládový s lískovými oříšky 200ml,Zott,21.9,109.5,litre,349.0,83.0,2.2,1.2,11.7,10.2,4.0,0.18,
211989344,08594003020346,Mlékárna Valašské Meziříčí Kefírové mléko jahodové 450g,Mlékárna Valašské Meziříčí,31.9,70.89,kg,256.0,61.0,0.8,0.5,10.5,10.4,2.8,0.1,
218131623,08593803223346,Madeta Lipánek Vanilka 250ml,Madeta,19.9,79.6,litre,232.0,55.0,1.3,0.9,7.5,7.5,3.3,0.09,
218131616,08593803223353,Madeta Lipánek Jahoda 250ml,Madeta,19.9,79.6,litre,227.0,54.0,1.3,0.9,7.2,7.0,3.3,0.09,
218163327,08594003028090,Mlékárna Valašské Meziříčí Kefírové mléko nízkotučné 950g,Mlékárna Valašské Meziříčí,41.9,44.1,kg,165.0,39.0,1.1,0.7,4.1,4.1,3.2,0.1,
211989399,08594003020353,Mlékárna Valašské Meziříčí Kefírové mléko meruňkové 450g,Mlékárna Valašské Meziříčí,31.9,70.89,kg,266.0,63.0,0.8,0.5,11.1,11.0,2.8,0.1,
105040495,05990031647006,ACTIMEL Triple Action Borůvka - Ostružina 8x100g,Actimel,134.9,168.62,kg,,74,1.5,1.0,11.5,10.8,2.8,0.1,
218131630,08593803223339,Madeta Lipánek Čokoláda 250ml,Madeta,19.9,79.6,litre,251.0,60.0,1.5,1.0,8.2,8.0,3.3,0.09,
120494637,08594006844659,Tatra Kravík s příchutí vanilka 250ml,Tatra,21.9,87.6,litre,270.0,64.0,1.5,1.0,9.5,9.5,3.1,0.1,
218724559,08594003022937,Mlékárna Valašské Meziříčí Valašská kyška 400g,Mlékárna Valašské Meziříčí,24.9,62.25,kg,190.0,45.0,1.6,,4.0,4.0,3.3,0.1,
214699059,08595002109605,ACTIVIA Nápoj Bílá 280g,Activia,21.9,78.21,kg,,92,3.0,0.6,11.0,4.0,4.2,0.12,
120494608,08594006844758,Tatra Kravík s příchutí jahoda 250ml,Tatra,21.9,87.6,litre,271.0,64.0,1.5,1.0,9.6,9.6,3.1,0.1,
220289133,04014500520063,Zott Protein Drink Plus vanilková příchuť 250ml,Zott,32.9,131.6,litre,322.0,76.0,1.1,0.8,5.3,4.6,10.8,0.11,
120494655,08594006844703,Tatra Kravík kakaový 250ml,Tatra,21.9,87.6,litre,284.0,67.0,1.5,1.0,10.0,10.0,3.4,0.11,
120495164,08594006844604,Tatra Kravík s příchutí banán 250ml,Tatra,21.9,87.6,litre,271.0,64.0,1.5,1.0,9.6,9.6,3.1,0.1,
220289134,04014500520056,Zott Protein Drink Plus kakao 250ml,Zott,32.9,131.6,litre,326.0,77.0,1.2,0.8,5.1,4.6,10.9,0.11,
213222326,08595002101227,ACTIMEL Jahoda 4x100g,Actimel,83.9,209.75,kg,,74,1.5,1.0,11.5,11.9,2.8,0.1,
206916928,08594003024115,Mlékárna Valašské Meziříčí Acidofilní mléko plnotučné 500g,Mlékárna Valašské Meziříčí,27.9,55.8,kg,252.0,60.0,3.6,2.4,3.9,3.9,3.1,0.1,
215644324,08594003024054,Mlékárna Valašské Meziříčí Kefírové mléko višňové 450g,Mlékárna Valašské Meziříčí,31.9,70.89,kg,261.0,62.0,0.8,0.5,10.8,10.5,2.8,0.1,
218163358,08594003029004,Mlékárna Valašské Meziříčí Acidofilní mléko plnotučné 950g,Mlékárna Valašské Meziříčí,51.9,54.63,kg,252.0,60.0,3.6,2.4,3.9,3.9,3.1,0.1,
220291827,04025500298289,Müller Müllermilch Shake mléčný nápoj 400g,Müller,41.9,104.75,kg,364,87.0,3.6,2.3,10.1,9.8,3.3,0.1375,
105040494,05990031646993,ACTIMEL Triple Action Broskev - Marakuja 4x100g,Actimel,87.9,219.75,kg,,74,1.5,1.0,11.5,10.8,2.8,0.1,
207802145,08595002101210,ACTIMEL Bílý 4x100g,Actimel,83.9,209.75,kg,,70,1.6,1.0,9.5,10.8,3.2,0.1,
220333119,04025500269166,Müller Müllermilch Shake mléčný nápoj 400g,Müller,41.9,104.75,kg,,92,3.0,,11.0,,4.2,,
218131609,08593803224275,Madeta Lipánek Lahodný 250ml,Madeta,9.9,39.6,litre,192.0,46.0,1.5,1.0,4.8,4.8,3.2,0.1,
105015954,04025500292164,Müller Müllermilch Party mléčný nápoj s malinovou příchutí 400g,Müller ,19.9,49.75,kg,288.0,68.0,1.3,0.9,10.9,10.1,3.2,0.14,
219267338,00000040255248,Müller Type Kaffee Mléčný slazený kávový nápoj 250ml,Müller,34.9,139.6,litre,,68,1.8,,10.0,,3.0,,
220220283,04025500235024,Müller Müllermilch Protein mléčný nápoj s čokoládovo-banánovou příchutí 400g,Müller,41.9,104.75,kg,353.0,84.0,1.6,1.1,10.6,10.4,6.5,0.13,
105013871,04002971605501,Ehrmann High Protein Caffé Latte 250ml,Ehrmann,54.9,219.6,litre,213.0,65,1.5,0.1,4.0,4.2,10.0,0.13,
219063299,08593807544058,Olma Florian Jogurtový nápoj 400g,Olma ,29.9,74.75,kg,,92,3.0,,11.0,,4.2,,
220321334,04025500271213,Müller Müllermilch Protein mléčný nápoj 400g,Müller,41.9,104.75,kg,257.8,62.0,1.5,1,5.4,5,6.5,0.13,
220205392,08594002782368,Parmalat Caffèlatte Latte Macchiato 200ml,Parmalat,29.9,149.5,litre,280.0,66.0,,0.9,,9.6,3.4,,
220220699,05711953078798,Starbucks Cappuccino 220ml,Starbucks,75.9,345,litre,294.0,70.0,,1.5,,8.5,2.8,,
105006304,08596172003533,Mana Drink Choco MK8 čokoládová příchuť 400ml,Mana,109.9,274.75,litre,345.0,100,4.5,0.4,9.0,1.6,6.5,0.17,1.1
105011477,08596172003731,Mana Drink Banana MK8 banánová příchuť 400ml,Mana ,109.9,274.75,litre,345.0,89,0.3,0.4,23.0,1.6,1.1,0.17,1.1
220205391,08594002782351,Parmalat Caffèlatte Cappuccino 200ml,Parmalat,29.9,149.5,litre,259.0,61.0,,0.9,,8.3,8.3,,
220220698,05711953078774,Starbucks Caramel Macchiato 220ml,Starbucks,75.9,345,litre,259.0,61.0,,0.9,,8.7,2.9,,
105014964,05941209024389,YoPRO Jogurtový nápoj s příchutí stracciatella 300g,YoPro,49.9,166.33,kg,,92,3.0,0.3,11.0,5.0,4.2,0.25,
105006308,08596172003526,Mana Drink Origin MK8 vanilkovo-ovesná příchuť 400ml,Mana,109.9,274.75,litre,345.0,100,4.5,0.4,9.0,1.6,6.5,0.17,1.1
105004888,04002971336504,Ehrmann Foodie Vanilla 400ml,FOODIE,79.9,199.75,litre,430,102.6,5,1.1,6.1,4.5,7.5,0.18,1.6
105010361,08596172004028,Mana Drink Berries MK8 příchuť lesních plodů 400ml,Mana ,109.9,274.75,litre,345.0,100,4.5,0.4,9.0,1.6,6.5,0.17,1.1
220277527,05941209017268,YoPRO Jogurtový nápoj s příchutí jahoda-malina 300g,YoPro,49.9,166.33,kg,,32,0.3,0.3,7.7,5.1,0.7,0.25,
220004658,08594006844963,Tatra Pikao Drink mléčný nápoj kakaový 330ml,Tatra,29.9,90.61,litre,358.0,85.0,3.1,2.0,11.0,11.0,3.3,0.09,
105029644,08596172003724,Mana Drink Strawberry MK8 jahodová příchuť 400ml,Mana,109.9,274.75,litre,345.0,32,0.3,0.4,7.7,1.6,0.7,0.17,1.1
105030767,08595002110540,ACTIVIA Nápoj Mango len 270 g,Activia,21.9,81.11,kg,,60,0.4,0.8,15.0,9.4,0.8,0.11,1.0
105034754,08595002110526,ACTIVIA Nápoj Jahoda/cereálie 270 g,Activia,21.9,81.11,kg,,32,0.3,0.8,7.7,9.7,0.7,0.11,1.0
105294545,05711953190117,Milka Mléčný nápoj s čokoládou Milka a příchutí lískových oříšků 250ml,MILKA,42.9,171.6,litre,339.0,81.0,2.3,1.5,11.0,11.0,3.5,0.12,
